country_name,iso3c,short_name_unit,short_name,short_unit,category,weo_vintage,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Kenya,KEN,Exports - Goods & Services (volume % change),Exports - Goods & Services,volume % change,external,2022 - Oct,-0.1,-4.2,3.2,1.2,0.9,6.7,9.8,0.9,3.9,0,7.917,6.505,-4.988,11.675,19.112,16.601,10.854,-10.009,-2.046,-5.215,-4.925,18.631,11.039,4.028,8.782,15.701,-0.071,17.124,3.747,-6.328,15.367,3.333,5.141,-6.164,2.417,-9.316,-2.846,-0.481,5.897,0.054,-7.474,10.911,11.58,6.742,7.802,8.22,6.779,6.336
Kenya,KEN,Exports - Goods (volume % change),Exports - Goods,volume % change,external,2022 - Oct,-0.1,0,0,0,0,0,0,0,0,0,7.917,6.505,-4.988,11.675,19.112,16.601,10.854,-10.009,-2.046,-5.215,-4.456,17.818,15.793,4.89,1.938,20.355,-10.058,16.327,5.171,-4.797,7.047,6.232,1.428,-7.675,11.768,-5.217,4.445,-2.489,2.207,1.185,9.134,4.59,8.432,8.966,9.287,9.703,7.788,7.306
Kenya,KEN,Unemployment Rate (%),Unemployment Rate,%,population & employment,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,KEN,Employment (mn),Employment,mn,population & employment,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,KEN,Population (mn),Population,mn,population & employment,2022 - Oct,15.721,16.308,16.9,17.5,18.1,18.7,19.3,20,20.7,21.4,22,22.7,23.4,24.1,24.8,25.5,26.3,27,27.8,28.7,29.5,30.3,31.1,32,32.9,33.8,34.7,35.7,36.7,37.7,38.6,39.5,40.4,41.4,42.4,43.3,44.3,45.4,46.5,47.6,48.693,49.801,50.924,52.062,53.216,54.384,55.567,56.765
Kenya,KEN,Fiscal Revenue (bn local currency),Fiscal Revenue,bn local currency,fiscal & debt,2022 - Oct,NA,NA,17.463,18.709,20.784,23.993,27.638,32.953,38.976,44.696,51.561,41.604,45.252,62.893,103.055,139.863,151.954,168.976,190.727,189.938,200.742,211.692,215.142,248.299,287.806,319.133,361.041,423.096,481.813,561.763,642.9,685.965,801.369,955.216,1060.97,1180.28,1358.69,1510.25,1638.61,1740.43,1785.94,2034.91,2374.09,2679.34,3034.6,3384.41,3773.33,4229.85
Kenya,KEN,Fiscal Revenue (% of GDP),Fiscal Revenue,% of GDP,fiscal & debt,2022 - Oct,NA,NA,13.11,12.461,12.321,12.537,12.314,13.207,13.965,13.92,13.903,9.876,9.325,10.348,14.654,17.099,14.728,14.645,15.315,14.525,14.475,14.412,14.356,15.286,15.95,16.056,16.878,17.122,16.964,17.15,17.87,16.48,16.81,17.985,17.672,17.145,17.891,17.802,17.543,17,16.666,16.82,17.709,17.834,18.195,18.268,18.346,18.518
Kenya,KEN,Fiscal Expenditure (bn local currency),Fiscal Expenditure,bn local currency,fiscal & debt,2022 - Oct,NA,NA,21.554,21.96,25.088,29.831,34.328,38.612,44.473,52.377,63.724,69.243,85.413,115.009,132.184,141.741,157.014,179.438,191.071,178.919,195.461,219.443,234.542,260.116,278.742,322.976,370.286,446.675,537.244,664.108,775.05,837.428,1053.45,1233.85,1406.39,1640.31,1924.67,2135.18,2283.9,2498,2657.12,3004.62,3306.74,3470.43,3769.34,4155.44,4582.77,5065.8
Kenya,KEN,Fiscal Expenditure (% of GDP),Fiscal Expenditure,% of GDP,fiscal & debt,2022 - Oct,NA,NA,16.181,14.627,14.873,15.588,15.295,15.476,15.935,16.312,17.183,16.437,17.601,18.922,18.796,17.328,15.219,15.552,15.343,13.682,14.094,14.94,15.651,16.013,15.448,16.249,17.31,18.076,18.915,20.274,21.543,20.118,22.098,23.23,23.425,23.827,25.344,25.169,24.452,24.4,24.796,24.835,24.666,23.1,22.6,22.429,22.282,22.178
Kenya,KEN,Fiscal Balance (bn local currency),Fiscal Balance,bn local currency,fiscal & debt,2022 - Oct,NA,NA,-4.091,-3.252,-4.304,-5.838,-6.691,-5.66,-5.496,-7.681,-12.163,-27.639,-40.161,-52.116,-29.128,-1.878,-5.06,-10.462,-0.344,11.019,5.281,-7.751,-19.4,-11.818,9.064,-3.843,-9.245,-23.579,-55.431,-102.345,-132.151,-151.463,-252.079,-278.629,-345.421,-460.025,-565.986,-624.925,-645.291,-757.569,-871.182,-969.712,-932.647,-791.09,-734.736,-771.031,-809.444,-835.954
Kenya,KEN,Fiscal Balance (% of GDP),Fiscal Balance,% of GDP,fiscal & debt,2022 - Oct,NA,NA,-3.071,-2.166,-2.552,-3.051,-2.981,-2.268,-1.969,-2.392,-3.28,-6.561,-8.276,-8.574,-4.142,-0.23,-0.49,-0.907,-0.028,0.843,0.381,-0.528,-1.295,-0.728,0.502,-0.193,-0.432,-0.954,-1.952,-3.124,-3.673,-3.639,-5.288,-5.246,-5.753,-6.682,-7.453,-7.366,-6.909,-7.4,-8.13,-8.015,-6.957,-5.266,-4.405,-4.162,-3.936,-3.66
Kenya,KEN,Fiscal Balance - Structural (bn - local currency),Fiscal Balance - Structural,bn - local currency,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,KEN,Fiscal Balance - Structural (% of GDP),Fiscal Balance - Structural,% of GDP,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,KEN,Fiscal Balance - Primary (bn - local currency),Fiscal Balance - Primary,bn - local currency,fiscal & debt,2022 - Oct,NA,NA,-1.491,-0.152,-0.704,-1.238,-1.091,0.94,2.904,2.019,0.037,-12.939,-15.419,-11.577,10.109,28.586,25.388,17.482,24.08,37.134,34.1,21.336,12.8,18.759,35.807,29.15,28.165,16.768,-10.489,-51.563,-71.382,-80.363,-168.243,-171.363,-205.669,-290.19,-352.752,-353.772,-320.835,-387.51,-450.586,-470.829,-332.902,-107.897,18.088,62.834,103.728,152.629
Kenya,KEN,Fiscal Balance - Primary (% of GDP),Fiscal Balance - Primary,% of GDP,fiscal & debt,2022 - Oct,NA,NA,-1.119,-0.101,-0.417,-0.647,-0.486,0.377,1.04,0.629,0.01,-3.071,-3.178,-1.905,1.438,3.495,2.461,1.515,1.934,2.84,2.459,1.453,0.854,1.155,1.984,1.467,1.317,0.679,-0.369,-1.574,-1.984,-1.931,-3.529,-3.226,-3.426,-4.215,-4.645,-4.17,-3.435,-3.785,-4.205,-3.892,-2.483,-0.718,0.108,0.339,0.504,0.668
Kenya,KEN,Debt - Net (bn local currency),Debt - Net,bn local currency,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.449,501.263,572.241,563.818,590.005,689.466,710.233,694.858,743.07,740.581,922.003,1055.68,1274.77,1455.46,1710.36,1902.46,2091.57,2733.47,3610.06,4077,4743.4,5543.56,6751.96,7579.31,8098.09,8940.95,9669.09,10402.93,11226.41,12158.71
Kenya,KEN,Debt - Net (% of GDP),Debt - Net,% of GDP,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.097,38.332,41.262,38.384,39.37,42.445,39.361,34.959,34.737,29.97,32.462,32.228,35.434,34.966,35.878,35.819,34.837,39.706,47.538,48.059,50.784,54.148,63.008,62.648,60.407,59.512,57.974,56.151,54.584,53.231
Kenya,KEN,Debt - Gross (bn local currency),Debt - Gross,bn local currency,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.44,502.253,598.021,606.287,629.558,711.34,735.367,743.604,792.864,844.982,972.899,1177.94,1320.14,1485.49,1793.24,2111.55,2478.45,3155.2,3827.3,4569.63,5272.5,6048.93,7281.83,8206.74,9301.58,10148.31,10777.79,11277.45,11868.58,12804.14
Kenya,KEN,Debt - Gross (% of GDP),Debt - Gross,% of GDP,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.498,38.408,43.121,41.276,42.01,43.792,40.754,37.411,37.065,34.195,34.254,35.961,36.695,35.687,37.616,39.756,41.281,45.832,50.399,53.866,56.449,59.085,67.953,67.834,69.384,67.549,64.622,60.871,57.707,56.056
Kenya,KEN,Nominal GDP FY (bn local currency),Nominal GDP FY,bn local currency,fiscal & debt,2022 - Oct,99.792,114.601,133.208,150.138,168.684,191.375,224.435,249.505,279.094,321.091,370.861,421.263,485.265,607.801,703.241,817.976,1031.73,1153.83,1245.37,1307.68,1386.84,1468.88,1498.61,1624.37,1804.41,1987.65,2139.1,2471.1,2840.26,3275.64,3597.63,4162.51,4767.19,5311.32,6003.84,6884.32,7594.06,8483.4,9340.31,10237.73,10716.03,12098.2,13405.95,15023.73,16678.23,18526.7,20567.06,22841.52
Kenya,KEN,Current Account Balance (bn USD),Current Account Balance,bn USD,external,2022 - Oct,-0.876,-0.562,-0.305,-0.047,-0.127,-0.115,-0.045,-0.502,-0.471,-0.59,-0.705,-0.288,-0.357,0.898,0.729,-0.283,0.066,0.063,0.281,1.058,-0.199,-0.32,-0.118,0.132,-0.132,-0.275,-0.501,-1.058,-1.961,-1.633,-2.37,-3.819,-4.216,-4.842,-6.378,-4.421,-4.038,-5.74,-4.989,-5.258,-4.792,-5.744,-6.81,-6.553,-6.818,-6.884,-7.266,-7.717
Kenya,KEN,Current Account Balance (% of GDP),Current Account Balance,% of GDP,external,2022 - Oct,-6.516,-4.433,-2.504,-0.419,-1.084,-0.988,-0.325,-3.311,-2.998,-3.788,-4.348,-1.878,-2.37,8.574,5.807,-1.779,0.364,0.345,1.364,5.689,-1.095,-1.713,-0.618,0.619,-0.578,-1.046,-1.688,-2.882,-4.775,-3.856,-5.22,-8.204,-7.474,-7.847,-9.325,-6.282,-5.397,-7.003,-5.411,-5.241,-4.748,-5.197,-5.929,-5.574,-5.45,-5.128,-5.047,-5.03
Kiribati,KIR,Real GDP (bn local currency),Real GDP,bn local currency,GDP,2022 - Oct,0.112,0.112,0.113,0.11,0.112,0.107,0.108,0.109,0.119,0.115,0.114,0.114,0.115,0.116,0.118,0.118,0.12,0.122,0.13,0.128,0.136,0.134,0.139,0.142,0.14,0.146,0.146,0.149,0.146,0.147,0.146,0.148,0.156,0.162,0.161,0.177,0.176,0.175,0.184,0.183,0.182,0.185,0.187,0.192,0.197,0.201,0.206,0.21
Kiribati,KIR,Real GDP (% change),Real GDP,% change,GDP,2022 - Oct,0.058,0.242,0.749,-2.715,2.392,-4.519,0.975,0.426,9.149,-3.101,-1.331,0.134,1.307,1.046,1.754,-0.084,1.141,1.965,6.85,-1.771,5.956,-1.418,3.962,2.006,-1.629,4.952,-0.049,2.035,-2.092,0.803,-1.12,1.763,5.136,4.162,-1.096,9.865,-0.478,-0.245,5.274,-0.54,-0.547,1.469,1.039,2.402,2.759,2.321,2.101,2.027
Kiribati,KIR,Nominal GDP (bn local currency),Nominal GDP,bn local currency,GDP,2022 - Oct,0.037,0.038,0.04,0.042,0.048,0.046,0.047,0.051,0.057,0.056,0.055,0.061,0.065,0.069,0.075,0.076,0.085,0.091,0.104,0.107,0.116,0.122,0.133,0.139,0.139,0.147,0.146,0.159,0.168,0.17,0.169,0.175,0.183,0.191,0.197,0.227,0.24,0.246,0.263,0.256,0.263,0.276,0.292,0.308,0.324,0.339,0.353,0.366
Kiribati,KIR,Nominal GDP (bn USD),Nominal GDP,bn USD,GDP,2022 - Oct,0.042,0.044,0.041,0.038,0.042,0.032,0.031,0.036,0.045,0.044,0.043,0.047,0.048,0.047,0.055,0.056,0.067,0.067,0.066,0.069,0.068,0.063,0.072,0.091,0.103,0.112,0.11,0.133,0.144,0.134,0.156,0.181,0.19,0.185,0.178,0.171,0.179,0.188,0.196,0.178,0.182,0.207,0.207,0.218,0.229,0.239,0.249,0.259
Kiribati,KIR,Nominal GDP (bn PPP),Nominal GDP,bn PPP,GDP,2022 - Oct,0.053,0.058,0.063,0.063,0.067,0.066,0.068,0.07,0.079,0.08,0.082,0.084,0.087,0.09,0.094,0.096,0.099,0.102,0.111,0.11,0.12,0.12,0.127,0.132,0.134,0.145,0.149,0.156,0.156,0.158,0.158,0.164,0.176,0.187,0.188,0.209,0.21,0.213,0.23,0.233,0.234,0.247,0.268,0.284,0.298,0.31,0.323,0.336
Kiribati,KIR,GDP Deflator (index),GDP Deflator,index,GDP,2022 - Oct,33.098,34.292,35.597,38.711,42.377,42.569,43.221,46.702,48.213,48.766,48.508,53.492,56.85,59.442,63.306,63.827,71.403,74.233,80.139,83.697,85.812,91.068,95.549,98.071,99.745,100.256,100,106.149,114.977,115.173,116.148,118.078,117.432,117.673,122.813,128.415,136.692,140.121,142.361,139.495,144.056,148.94,156.085,160.708,164.686,168.351,171.531,174.612
Kiribati,KIR,Real GDP per capita (local currency),Real GDP per capita,local currency,GDP,2022 - Oct,1883.69,1862.97,1852.68,1777.59,1790.84,1676.68,1653.87,1617.94,1718.86,1624.14,1568.32,1542.75,1540.44,1537.15,1544.58,1522.47,1516.66,1521.7,1598.63,1543.61,1607.72,1558.36,1592.93,1596.87,1542.07,1586.5,1551.73,1547.39,1480.83,1460.66,1416.2,1416.33,1466.33,1505.73,1468.8,1591.29,1561.14,1535.16,1592.57,1560.19,1527.78,1523.45,1512.79,1522.7,1538.43,1548.25,1555.34,1561.84
Kiribati,KIR,Real GDP per capita (PPP),Real GDP per capita,PPP,GDP,2022 - Oct,2290.84,2265.64,2253.13,2161.81,2177.92,2039.08,2011.34,1967.65,2090.38,1975.18,1907.3,1876.21,1873.39,1869.39,1878.43,1851.54,1844.47,1850.61,1944.17,1877.25,1955.21,1895.19,1937.23,1942.02,1875.38,1929.42,1887.13,1881.85,1800.9,1776.37,1722.31,1722.46,1783.27,1831.18,1786.27,1935.24,1898.57,1866.98,1936.79,1897.41,1858,1852.74,1839.78,1851.83,1870.96,1882.89,1891.52,1899.42
Kiribati,KIR,Nominal GDP per capita (local currency),Nominal GDP per capita,local currency,GDP,2022 - Oct,623.458,638.843,659.501,688.117,758.903,713.745,714.812,755.612,828.713,792.022,760.766,825.243,875.732,913.706,977.819,971.75,1082.93,1129.61,1281.12,1291.95,1379.61,1419.16,1522.02,1566.06,1538.14,1590.57,1551.73,1642.54,1702.62,1682.28,1644.88,1672.37,1721.95,1771.83,1803.88,2043.46,2133.95,2151.08,2267.19,2176.38,2200.85,2269.03,2361.24,2447.1,2533.58,2606.49,2667.9,2727.15
Kiribati,KIR,Nominal GDP per capita (USD),Nominal GDP per capita,USD,GDP,2022 - Oct,710.42,734.209,670.98,620.845,667.442,499.974,479.459,529.522,649.788,627.533,594.271,642.924,643.903,621.703,715.435,720.549,847.867,840.499,806.333,833.736,803.324,734.58,827.798,1020.83,1132.96,1214.94,1169,1377.37,1456.19,1331.19,1512.47,1726.24,1783.59,1715.89,1628.35,1537.93,1587.42,1649.39,1696.17,1513.51,1519.52,1705.81,1672.82,1731.74,1788.48,1839.95,1883.3,1925.13
Kiribati,KIR,Nominal GDP per capita (PPP),Nominal GDP per capita,PPP,GDP,2022 - Oct,898.211,972.371,1026.76,1023.72,1068.57,1032.08,1038.54,1041.11,1145.05,1124.38,1126.37,1145.48,1169.83,1195,1226.42,1234.21,1252.02,1277.84,1357.55,1329.3,1415.87,1403.32,1456.81,1489.23,1476.73,1566.93,1579.88,1618.04,1578.13,1566.61,1537.19,1569.26,1655.06,1729.28,1718.41,1880.35,1863.2,1866.98,1983.06,1977.49,1959.75,2035.41,2164.86,2256.68,2327.83,2386.22,2442.8,2500.47
Kiribati,KIR,Output Gap (% of potential GDP),Output Gap,% of potential GDP,GDP,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,KIR,GDP % share of world total (PPP),GDP % share of world total,PPP,GDP,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,KIR,Implied PPP Conversion Rate (LC per int dollar),Implied PPP Conversion Rate,LC per int dollar,other,2022 - Oct,0.694,0.657,0.642,0.672,0.71,0.692,0.688,0.726,0.724,0.704,0.675,0.72,0.749,0.765,0.797,0.787,0.865,0.884,0.944,0.972,0.974,1.011,1.045,1.052,1.042,1.015,0.982,1.015,1.079,1.074,1.07,1.066,1.04,1.025,1.05,1.087,1.145,1.152,1.143,1.101,1.123,1.115,1.091,1.084,1.088,1.092,1.092,1.091
Kiribati,KIR,Total Investment (% of GDP),Total Investment,% of GDP,savings & investment,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,KIR,Gross National Savings (% of GDP),Gross National Savings,% of GDP,savings & investment,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,KIR,Inflation (avg - index),Inflation,avg - index,inflation,2022 - Oct,48.137,51.844,54.688,58.14,61.304,64.057,68.289,61.316,62.012,65.49,68.078,72.215,75.261,79.859,83.053,86.458,85.016,87.188,90.386,91.973,92.319,97.86,100.968,102.616,101.857,101.499,100.5,104.097,118.322,129.937,124.87,126.74,122.88,121.051,123.598,124.305,126.689,127.139,127.856,125.538,128.652,132.511,139.932,144.55,148.308,151.422,153.997,156.461
Kiribati,KIR,Inflation (avg - % change),Inflation,avg - % change,inflation,2022 - Oct,16.1,7.7,5.486,6.311,5.442,4.491,6.607,-10.211,1.135,5.609,3.951,6.077,4.217,6.109,4,4.1,-1.667,2.554,3.668,1.755,0.377,6.002,3.176,1.633,-0.74,-0.351,-0.985,3.579,13.665,9.816,-3.9,1.497,-3.046,-1.488,2.104,0.572,1.917,0.356,0.564,-1.813,2.48,3,5.6,3.3,2.6,2.1,1.7,1.6
Kiribati,KIR,Inflation (eop - index),Inflation,eop - index,inflation,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,62.221,65.711,68.308,72.459,75.515,80.128,83.333,86.75,85.304,87.468,91.603,91.996,92.946,100.051,100.881,102.165,101.489,100.847,103.953,103.991,129.195,127.507,125.055,124.019,119.269,120.261,124.008,124.793,125.727,128.868,127.407,126.252,126.8,130.858,137.924,142.2,145.612,148.379,150.753,153.165
Kiribati,KIR,Inflation (eop - % change),Inflation,eop - % change,inflation,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.609,3.951,6.077,4.217,6.109,4,4.1,-1.667,2.538,4.726,0.43,1.033,7.643,0.83,1.273,-0.662,-0.633,3.08,0.037,24.237,-1.307,-1.923,-0.828,-3.83,0.832,3.116,0.633,0.748,2.499,-1.134,-0.906,0.434,3.2,5.4,3.1,2.4,1.9,1.6,1.6
Kiribati,KIR,Imports - Goods & Services (volume % change),Imports - Goods & Services,volume % change,external,2022 - Oct,403.516,47.845,-6.045,-10.257,-6.678,-18.302,-10.141,138.908,-18.608,4.148,21.598,-12.867,30.114,-15.005,-18.645,26.863,-10.972,2.217,-7.287,15.482,4.282,4.629,16.885,-13.726,-4.356,28.619,-23.212,11.443,-0.929,-2.275,3.912,26.142,10.311,0.738,1.229,-4.935,0.56,-2.751,-14.02,6.021,-18.779,29.184,5.984,1.732,2.752,2.754,2.75,2.479
Kiribati,KIR,Imports - Goods (volume % change),Imports - Goods,volume % change,external,2022 - Oct,-5.277,72.252,-5.335,-18.668,-1.727,-21.44,-10.682,161.202,-19.771,0.333,21.025,-12.509,43.047,-22.607,-16.991,30.633,-8.72,3.93,-8.501,17.505,3.874,1.02,13.941,-16.681,-1.629,23.468,-12.832,6.215,-2.503,-7.364,4.537,23.75,18.01,1.001,-4.682,-8.326,0.381,3.372,-12.968,8.027,-2.048,30.534,6.178,0.182,1.731,1.652,1.956,1.539
Kiribati,KIR,Exports - Goods & Services (volume % change),Exports - Goods & Services,volume % change,external,2022 - Oct,274.878,-37.117,-7.19,3.392,54.387,-32.926,6.193,-14.257,-19.84,-2.562,-14.627,14.205,-3.277,-1.414,-2.941,6.611,-32.467,47.253,-7.828,6.528,-31.287,31.447,27.844,-10.12,-30.194,22.116,-27.691,75.333,-10.198,-4.651,-4.236,32.636,2.968,-15.716,3.603,5.972,20.619,-16.342,-35.978,73.275,-36.194,20.077,-1.667,9.114,10.907,9.955,10.222,10.093
Kiribati,KIR,Exports - Goods (volume % change),Exports - Goods,volume % change,external,2022 - Oct,-83.637,107.614,-36.81,57.435,188.394,-62.913,-66.207,416.499,-4.67,-3.826,-38.201,83.486,-20.365,-17.85,25.402,34.8,-39.968,17.827,4.364,32.271,-58.827,13.55,-0.702,-28.272,-24.343,61.648,-38.988,224.297,-24.756,-19.344,-10.974,69.558,-10.724,-20.843,36.367,-8.325,-1.221,28.222,-45.729,49.91,-22.753,24.627,-4.263,8.271,12.204,9.668,9.934,9.803
Kiribati,KIR,Unemployment Rate (%),Unemployment Rate,%,population & employment,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,KIR,Employment (mn),Employment,mn,population & employment,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,KIR,Population (mn),Population,mn,population & employment,2022 - Oct,0.059,0.06,0.061,0.062,0.063,0.064,0.066,0.067,0.069,0.071,0.072,0.074,0.075,0.076,0.077,0.078,0.079,0.08,0.082,0.083,0.084,0.086,0.087,0.089,0.09,0.092,0.094,0.097,0.099,0.101,0.103,0.105,0.106,0.108,0.109,0.111,0.113,0.114,0.116,0.118,0.119,0.122,0.124,0.126,0.128,0.13,0.132,0.134
Kiribati,KIR,Fiscal Revenue (bn local currency),Fiscal Revenue,bn local currency,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,0.024,0.03,0.047,0.046,0.056,0.053,0.051,0.06,0.05,0.083,0.107,0.091,0.085,0.114,0.138,0.112,0.12,0.128,0.104,0.107,0.111,0.119,0.123,0.12,0.157,0.188,0.303,0.34,0.332,0.367,0.356,0.347,0.3,0.306,0.312,0.324,0.337,0.344,0.358,0.368
Kiribati,KIR,Fiscal Revenue (% of GDP),Fiscal Revenue,% of GDP,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,41.68,53.176,85.77,74.824,85.315,77.106,67.685,79.01,58.657,91.658,101.936,84.755,73.204,93.182,103.539,80.397,85.974,87.009,71.178,67.455,66.237,69.974,72.381,68.66,85.664,98.098,153.371,150.134,138.119,149.388,135.676,135.665,114.1,111.099,106.79,105.221,103.945,101.523,101.597,100.351
Kiribati,KIR,Fiscal Expenditure (bn local currency),Fiscal Expenditure,bn local currency,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049,0.043,0.055,0.048,0.05,0.064,0.071,0.077,0.089,0.093,0.085,0.127,0.133,0.125,0.147,0.143,0.123,0.128,0.139,0.134,0.137,0.154,0.169,0.164,0.225,0.232,0.275,0.268,0.361,0.339,0.29,0.352,0.361,0.369,0.379,0.391,0.405,0.418
Kiribati,KIR,Fiscal Expenditure (% of GDP),Fiscal Expenditure,% of GDP,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.696,71.451,84.306,69.252,66.778,85.312,83.321,84.597,85.293,86.78,73.236,104.389,100.301,89.912,105.497,97.122,83.683,80.433,82.736,79.039,80.687,88.098,92.008,85.674,114.206,102.52,114.636,109.207,137.359,132.573,110.395,127.567,123.792,119.711,116.805,115.18,114.722,114.106
Kiribati,KIR,Fiscal Balance (bn local currency),Fiscal Balance,bn local currency,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002,0.002,0.001,0.005,0.001,-0.005,-0.021,0.006,0.017,-0.002,NA,-0.014,0.004,-0.013,-0.027,-0.015,-0.018,-0.021,-0.028,-0.015,-0.014,-0.034,-0.012,0.024,0.077,0.108,0.056,0.099,-0.004,0.008,0.01,-0.045,-0.05,-0.045,-0.042,-0.046,-0.046,-0.05
Kiribati,KIR,Fiscal Balance (% of GDP),Fiscal Balance,% of GDP,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.926,3.373,1.009,7.853,0.907,-6.302,-24.663,7.062,16.642,-2.024,-0.032,-11.207,3.238,-9.515,-19.523,-10.113,-12.505,-12.978,-16.499,-9.065,-8.306,-19.438,-6.344,12.424,39.165,47.614,23.483,40.181,-1.684,3.093,3.705,-16.468,-17.001,-14.489,-12.86,-13.657,-13.126,-13.756
Kiribati,KIR,Fiscal Balance - Structural (bn - local currency),Fiscal Balance - Structural,bn - local currency,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,KIR,Fiscal Balance - Structural (% of GDP),Fiscal Balance - Structural,% of GDP,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
